benchmark_name,benchmark_id,image_path,answer,options,image_exists,patch_exists,is_valid,metric_type,file_id,prompt
tcga,TCGA-25-2391-01Z-00-DX1,TCGA-25-2391-01Z-00-DX1.svs,2,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,799c5e27-eb73-47e3-9489-58b82a6c8d93,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
tcga,TCGA-28-1751-01Z-00-DX1,TCGA-28-1751-01Z-00-DX1.svs,1,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,042165e8-88a4-40b0-b44a-1635869e898f,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
tcga,TCGA-2Y-A9H5-01Z-00-DX1,TCGA-2Y-A9H5-01Z-00-DX1.svs,3,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,60ee612c-660b-4d20-ba27-31f8ba43717a,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
tcga,TCGA-37-5819-01Z-00-DX1,TCGA-37-5819-01Z-00-DX1.svs,4,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,eed858e8-ea64-40d8-a080-9551941ae1b5,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
tcga,TCGA-39-5036-01Z-00-DX1,TCGA-39-5036-01Z-00-DX1.svs,4,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,25118f0d-e745-421a-bbd0-136a37963a08,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
tcga,TCGA-3E-AAAZ-01Z-00-DX1,TCGA-3E-AAAZ-01Z-00-DX1.svs,5,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,f2b3a978-3d3f-411e-a3ad-a910b997cde3,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
tcga,TCGA-4R-AA8I-01Z-00-DX1,TCGA-4R-AA8I-01Z-00-DX1.svs,3,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,a0389f42-258f-41fe-90c3-34d224f3c90b,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
tcga,TCGA-55-6975-01Z-00-DX1,TCGA-55-6975-01Z-00-DX1.svs,6,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,0af63566-016d-451c-8d29-a02a08d7cd5c,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
tcga,TCGA-55-8207-01Z-00-DX1,TCGA-55-8207-01Z-00-DX1.svs,6,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,18a048fd-ece4-46ed-beb6-da5243466d34,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
tcga,TCGA-55-8510-01Z-00-DX1,TCGA-55-8510-01Z-00-DX1.svs,6,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,d55c9a13-07f1-4ac0-af76-4b17a8721098,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
tcga,TCGA-55-A493-01Z-00-DX1,TCGA-55-A493-01Z-00-DX1.svs,6,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,0dd2b471-dde2-4847-892e-4a42f417544f,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
tcga,TCGA-5N-A9KM-01Z-00-DX1,TCGA-5N-A9KM-01Z-00-DX1.svs,7,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,4b39d98c-4958-4a63-8b3e-78cf3f9697e2,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
tcga,TCGA-66-2793-01Z-00-DX1,TCGA-66-2793-01Z-00-DX1.svs,4,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,292ee62d-0507-476e-94d9-7f5a9a240455,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
tcga,TCGA-69-7761-01Z-00-DX1,TCGA-69-7761-01Z-00-DX1.svs,6,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,d93d6912-d7fa-4156-9d22-ca9e52542a07,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
tcga,TCGA-69-7980-01Z-00-DX1,TCGA-69-7980-01Z-00-DX1.svs,6,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,3cde1c79-65c1-4d3b-8b0b-f8e81a512865,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
tcga,TCGA-77-7139-01Z-00-DX1,TCGA-77-7139-01Z-00-DX1.svs,4,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,5f8d6257-e1b0-45e9-b9ea-72d10714126a,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
tcga,TCGA-77-8156-01Z-00-DX1,TCGA-77-8156-01Z-00-DX1.svs,4,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,77ed0b27-67dc-4764-8789-a85f2b2d036f,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
tcga,TCGA-77-A5G1-01Z-00-DX1,TCGA-77-A5G1-01Z-00-DX1.svs,4,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,f9e6881f-0ceb-4702-b72d-c3df13972ab0,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
tcga,TCGA-85-7699-01Z-00-DX1,TCGA-85-7699-01Z-00-DX1.svs,4,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,4a79f19b-3a67-4ce2-994c-7cd4e29979c7,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
tcga,TCGA-85-7950-01Z-00-DX1,TCGA-85-7950-01Z-00-DX1.svs,4,"['Glioblastoma multiforme', 'Ovarian serous cystadenocarcinoma', 'Liver hepatocellular carcinoma', 'Lung squamous cell carcinoma', 'Pancreatic adenocarcinoma', 'Lung adenocarcinoma', 'Bladder Urothelial Carcinoma', 'Breast invasive carcinoma', 'Kidney renal papillary cell carcinoma', 'Colon Rectum adenocarcinoma', 'Kidney renal clear cell carcinoma', 'Uterine Corpus Endometrial Carcinoma', 'Head and Neck squamous cell carcinoma', 'Skin Cutaneous Melanoma', 'Thyroid carcinoma', 'Stomach adenocarcinoma', 'Cervical squamous cell carcinoma and endocervical adenocarcinoma', 'Brain Lower Grade Glioma', 'Sarcoma', 'Prostate adenocarcinoma', 'Lymphoid Neoplasm Diffuse Large B-cell Lymphoma', 'Esophageal carcinoma', 'Kidney Chromophobe', 'Uterine Carcinosarcoma', 'Adrenocortical carcinoma', 'Pheochromocytoma and Paraganglioma', 'Mesothelioma', 'Uveal Melanoma', 'Cholangiocarcinoma', 'Thymoma']",True,True,True,balanced_accuracy,da37b632-521f-4ad0-9c3c-5ec2a1298ad5,"
What is the primary diagnosis for this histopathology image?

Select from the following options:
{options}

Please choose the number of the correct option and respond in the following JSON format:
```json
{{""answer"": YOUR_ANSWER}}
```
"
